Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name
541169,ICICI Prudential Mutual Fund,IPRU3087,ICICI Prudential Fixed Maturity Plan  - Series 82 - 1135 Days  Plan U - Quarterly Dividend Payout O,Suspended,F ,10,INF109KC1BR2, ,MF,-,-,-,-
541170,ICICI Prudential Mutual Fund,IPRU9288,ICICI Prudential Fixed Maturity Plan  - Series 82 - 1135 Days  Plan U -  Direct Plan Cumulative,Suspended,F ,10,INF109KC1BS0, ,MF,-,-,-,-
541171,ICICI Prudential Mutual Fund,IPRU9290,ICICI Prudential Fixed Maturity Plan  - Series 82 - 1135 Days  Plan U - Direct Plan Half Yearly Divi,Suspended,F ,10,INF109KC1BT8, ,MF,-,-,-,-
541172,HDFC Mutual Fund,H1147D39DG,HDFC FMP 1147D MARCH 2018(1) - SERIES 39 - Direct option - Growth Option,Delisted,F ,10,INF179KB12A7, ,MF,-,-,-,-
541173,HDFC Mutual Fund,H1147D39DD,HDFC FMP 1147D MARCH 2018(1) - SERIES 39 - Direct Option - Normal Dividend Option,Delisted,F ,10,INF179KB13A5, ,MF,-,-,-,-
541174,HDFC Mutual Fund,H1147D39DQ,HDFC FMP 1147D MARCH 2018(1) - SERIES 39 - Direct Option - Quarterly Dividend Option,Delisted,F ,10,INF179KB14A3, ,MF,-,-,-,-
541175,HDFC Mutual Fund,H1147D39RG,HDFC FMP 1147D MARCH 2018(1) - SERIES 39 - Regular Option - Growth Option,Delisted,F ,10,INF179KB15A0, ,MF,-,-,-,-
541176,HDFC Mutual Fund,H1147D39RD,HDFC FMP 1147D MARCH 2018(1) - SERIES 39 - Regular Option - Normal Dividend Option,Delisted,F ,10,INF179KB16A8, ,MF,-,-,-,-
541177,HDFC Mutual Fund,H1147D39RQ,HDFC FMP 1147D MARCH 2018(1) - SERIES 39 - Regular Option - Quarterly Dividend Option,Delisted,F ,10,INF179KB17A6, ,MF,-,-,-,-
541180,Tata Mutual Fund,TFM53AA,Tata Fixed Maturity Plan Series 53 Scheme A - Regular Plan - Dividend Payout Option,Suspended,F ,10,INF277K014F3, ,MF,-,-,-,-
541181,Tata Mutual Fund,TFM53AC,Tata Fixed Maturity Plan Series 53 Scheme A - Direct Plan - Dividend Payout Option,Suspended,F ,10,INF277K016F8, ,MF,-,-,-,-
541182,Tata Mutual Fund,TFM53AB,Tata Fixed Maturity Plan Series 53 Scheme A - Regular Plan - Growth Option,Suspended,F ,10,INF277K013F5, ,MF,-,-,-,-
541183,Tata Mutual Fund,TFM53AD,Tata Fixed Maturity Plan Series 53 Scheme A - Direct Plan - Growth Option,Suspended,F ,10,INF277K015F0, ,MF,-,-,-,-
541184,DSP Mutual Fund,D39MS226RG,DSP FMP - Series 226-39M - Reg - Growth Mat Dt 27-May-2021,Delisted,F ,10,INF740KA1FT6, ,MF,-,-,-,-
541185,DSP Mutual Fund,D39MS226RR,DSP FMP - Series 226-39M - Reg - IDCW-Reg Pay Mat Dt 27-May-2021,Delisted,F ,10,INF740KA1FU4, ,MF,-,-,-,-
541186,DSP Mutual Fund,D39MS226RQ,DSP FMP - Series 226-39M - Reg - IDCW-Qtrly Pay Mat Dt 27-May-2021,Delisted,F ,10,INF740KA1FV2, ,MF,-,-,-,-
541187,DSP Mutual Fund,D39MS226DG,DSP FMP - Series 226-39M - Dir - Growth Mat Dt 27-May-2021,Delisted,F ,10,INF740KA1FW0, ,MF,-,-,-,-
541188,DSP Mutual Fund,D39MS226DQ,DSP FMP - Series 226-39M - Dir - IDCW-Qtrly Pay Mat Dt 27-May-2021,Delisted,F ,10,INF740KA1FY6, ,MF,-,-,-,-
541189,HDFC Mutual Fund,H1145D39DG,HDFC FMP 1145D March 2018 (1) - Series 39 - Direct Option  - Growth Option,Delisted,F ,10,INF179KB18A4, ,MF,-,-,-,-
541190,HDFC Mutual Fund,H1145D39DD,HDFC FMP 1145D March 2018 (1) - Series 39 - Direct Option  - Normal Dividend Payout  Option,Delisted,F ,10,INF179KB19A2, ,MF,-,-,-,-
541191,HDFC Mutual Fund,H1145D39DQ,HDFC FMP 1145D March 2018 (1) - Series 39 - Direct Option  - Quarterly Dividend Payout  Option,Delisted,F ,10,INF179KB10B9, ,MF,-,-,-,-
541192,HDFC Mutual Fund,H1145D39RG,HDFC FMP 1145D March 2018 (1) - Series 39 - Regular Option  - Growth  Option,Delisted,F ,10,INF179KB11B7, ,MF,-,-,-,-
541193,HDFC Mutual Fund,H1145D39RD,HDFC FMP 1145D March 2018 (1) - Series 39 - Regular Option  - Normal Dividend Payout  Option,Delisted,F ,10,INF179KB12B5, ,MF,-,-,-,-
541194,HDFC Mutual Fund,H1145D39RQ,HDFC FMP 1145D March 2018 (1) - Series 39 - Regular Option  - Quarterly Dividend Payout  Option,Delisted,F ,10,INF179KB13B3, ,MF,-,-,-,-
541197,ICICI Prudential Mutual Fund,IPRU3078,ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan S - Cumulative Option,Suspended,F ,10,INF109KC1BB6, ,MF,-,-,-,-
541198,ICICI Prudential Mutual Fund,IPRU3079,ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan S - Quarterly Dividend Payout OP,Suspended,F ,10,INF109KC1BD2, ,MF,-,-,-,-
541199,ICICI Prudential Mutual Fund,IPRU3080,ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan S - Half Yearly Dividend Option,Suspended,F ,10,INF109KC1BC4, ,MF,-,-,-,-
541200,ICICI Prudential Mutual Fund,IPRU9280,ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan S - Direct Plan Cumulative Option,Suspended,F ,10,INF109KC1BE0, ,MF,-,-,-,-
541201,ICICI Prudential Mutual Fund,IPRU9281,ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan S - Direct Plan Quarterly Dividend,Suspended,F ,10,INF109KC1BG5, ,MF,-,-,-,-
541202,ICICI Prudential Mutual Fund,IPRU9282,ICICI Prudential Fixed Maturity Plan - Series 82 - 1135 Days Plan S - Direct Plan Half Yearly Divide,Suspended,F ,10,INF109KC1BF7, ,MF,-,-,-,-
541203,Kotak Mahindra Mutual Fund,KTKFMP221RG,KOTAK FMP Series 221 - 1140 Days  - Regular Plan - Growth Option,Delisted,F ,10,INF174K012W6, ,MF,-,-,-,-
541204,Kotak Mahindra Mutual Fund,KTKFMP221RD,KOTAK FMP Series 221 - 1140 Days - Regular Plan - Dividend Payout Option,Delisted,F ,10,INF174K016V9, ,MF,-,-,-,-
541205,Kotak Mahindra Mutual Fund,KTKFMP221DG,KOTAK FMP Series 221 - 1140 Days -  Direct Plan Growth Option,Delisted,F ,10,INF174K017V7, ,MF,-,-,-,-
541207,Nippon India Mutual Fund,NXXXVIS8G,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVI SR8 DR DVP 01NV21,Delisted,F ,10,INF204KB1VN4, ,MF,-,-,-,-
541208,Nippon India Mutual Fund,NXXXVIS8Z,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVI SR8 DR GWTH 01NV21,Delisted,F ,10,INF204KB1VM6, ,MF,-,-,-,-
541209,Nippon India Mutual Fund,NXXXVIS8D,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVI SR8 RG DVP 01NV21,Delisted,F ,10,INF204KB1VL8, ,MF,-,-,-,-
541210,Nippon India Mutual Fund,NXXXVIS8X,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVI SR8 RG GWTH 01NV21,Delisted,F ,10,INF204KB1VK0, ,MF,-,-,-,-
541211,Nippon India Mutual Fund,NXXXVIS9G,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVI SR9 DR DVP 10MY21,Delisted,F ,10,INF204KB1VV7, ,MF,-,-,-,-
541212,Nippon India Mutual Fund,NXXXVIS9Z,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVI SR9 DR GWTH 10MY21,Delisted,F ,10,INF204KB1VU9, ,MF,-,-,-,-
541213,Nippon India Mutual Fund,NXXXVIS9X,NIPPON INDIA MUTUAL FUND  FIXED HORI FD XXXVI SR9 RG GWTH 10MY21,Delisted,F ,10,INF204KB1VS3, ,MF,-,-,-,-
541214,ICICI Prudential Mutual Fund,IPRU3083,ICICI PRUDENTIAL FIXED MATURITY PLAN- Series 82 - 1135days Plan V- Cumulative option,Suspended,F ,10,INF109KC1BV4, ,MF,-,-,-,-
541215,ICICI Prudential Mutual Fund,IPRU3084,ICICI PRUDENTIAL FIXED MATURITY PLAN- Series 82 - 1135days Plan V- Quarterly Dividend option,Suspended,F ,10,INF109KC1BX0, ,MF,-,-,-,-
541216,ICICI Prudential Mutual Fund,IPRU3085,ICICI PRUDENTIAL FIXED MATURITY PLAN- Series 82 - 1135days Plan V- Half Yearly Dividend,Suspended,F ,10,INF109KC1BW2, ,MF,-,-,-,-
541217,ICICI Prudential Mutual Fund,IPRU9285,ICICI PRUDENTIAL FIXED MATURITY PLAN- Series 82 - 1135days Plan V- Direct Plan Cumulative option,Suspended,F ,10,INF109KC1BY8, ,MF,-,-,-,-
541218,ICICI Prudential Mutual Fund,IPRU9286,ICICI PRUDENTIAL FIXED MATURITY PLAN- Series 82 - 1135days Plan V- Quarterly Dividend Option,Suspended,F ,10,INF109KC1CA6, ,MF,-,-,-,-
541219,ICICI Prudential Mutual Fund,IPRU3073,ICICI Prudential Fixed Maturity Plan - Series 82 - 1170 days Plan R - Cumulative Option,Suspended,F ,10,INF109KC1AV6, ,MF,-,-,-,-
541220,ICICI Prudential Mutual Fund,IPRU3074,ICICI Prudential Fixed Maturity Plan - Series 82 - 1170 days Plan R - Quartely Dividend Option,Suspended,F ,10,INF109KC1AX2, ,MF,-,-,-,-
541221,ICICI Prudential Mutual Fund,IPRU3075,ICICI Prudential Fixed Maturity Plan - Series 82 - 1170 days Plan R - Half Yearly Dividend Option,Suspended,F ,10,INF109KC1AW4, ,MF,-,-,-,-
541222,ICICI Prudential Mutual Fund,IPRU9275,ICICI Prudential Fixed Maturity Plan- Series 82- 1170 days - Plan R- Direct Plan Cumulative,Suspended,F ,10,INF109KC1AY0, ,MF,-,-,-,-
541223,Kotak Mahindra Mutual Fund,KTKFMP220RG,Kotak FMP Series 220 - 1150 Days - Regular Plan - Growth Option,Delisted,F ,10,INF174K017U9, ,MF,-,-,-,-
541224,ICICI Prudential Mutual Fund,IPRU9276,ICICI Prudential Fixed Maturity Plan- Series 82- 1170 days - Plan R - Direct Plan Quarterly Dividend,Suspended,F ,10,INF109KC1BA8, ,MF,-,-,-,-
541225,Kotak Mahindra Mutual Fund,KTKFMP220RD,Kotak FMP Series 220 - 1150 Days - Regular Plan - Dividend Option,Delisted,F ,10,INF174K018U7, ,MF,-,-,-,-
541226,Kotak Mahindra Mutual Fund,KTKFMP220DG,Kotak FMP Series 220 - 1150 Days - Direct Plan - Growth Option,Delisted,F ,10,INF174K019U5, ,MF,-,-,-,-
541227,Kotak Mahindra Mutual Fund,KTKFMP220DD,Kotak FMP Series 220 - 1150 Days - Direct Plan - Dividend Option,Delisted,F ,10,INF174K010V2, ,MF,-,-,-,-
541229,Tata Mutual Fund,TFM53BA,Tata Fixed Maturity Plan Series 53 Scheme B - Regular Plan - Dividend Payout Option,Suspended,F ,10,INF277K018F4, ,MF,-,-,-,-
541230,Tata Mutual Fund,TFM53BC,Tata Fixed Maturity Plan Series 53 Scheme B - Direct Plan Dividend Payout Option,Suspended,F ,10,INF277K010G9, ,MF,-,-,-,-
541231,Tata Mutual Fund,TFM53BB,Tata Fixed Maturity Plan Series 53 Scheme B - Regular Plan - Growth Option,Suspended,F ,10,INF277K017F6, ,MF,-,-,-,-
541232,Tata Mutual Fund,TFM53BD,Tata Fixed Maturity Plan Series 53 Scheme B - Direct Plan - Growth Option,Suspended,F ,10,INF277K019F2, ,MF,-,-,-,-
541234,HDFC Mutual Fund,H1177D39DG,HDFC FMP 1177D MARCH 2018 (1)- Series 39- Direct Option - Growth Option,Delisted,F ,10,INF179KB14B1, ,MF,-,-,-,-
541235,Kotak Mahindra Mutual Fund,KTKFMP224RG,KOTAK FMP Series 224 - 1150 Days - Regular Plan - Growth Option,Delisted,F ,10,INF174K013W4, ,MF,-,-,-,-
541236,Kotak Mahindra Mutual Fund,KTKFMP224RD,KOTAK FMP Series 224 - 1150 Days - Regular Plan - Dividend Payout Option,Delisted,F ,10,INF174K014W2, ,MF,-,-,-,-
541237,HDFC Mutual Fund,H1177D39DD,HDFC FMP 1177D MARCH 2018 (1)- Series 39- Direct Option - Normal Dividend Option,Delisted,F ,10,INF179KB15B8, ,MF,-,-,-,-
541238,Kotak Mahindra Mutual Fund,KTKFMP224DG,KOTAK FMP Series 224 - 1150 Days - Direct Plan - Growth Option,Delisted,F ,10,INF174K015W9, ,MF,-,-,-,-
541239,HDFC Mutual Fund,H1177D39DQ,HDFC FMP 1177D March 2018 (1) Series 39- Direct Option - Quarterly Dividend option,Delisted,F ,10,INF179KB16B6, ,MF,-,-,-,-
541240,HDFC Mutual Fund,H1177D39RG,HDFC FMP 1177D March 2018 (1) Series 39- Direct Option - Regular Option- Growth option,Delisted,F ,10,INF179KB17B4, ,MF,-,-,-,-
541241,HDFC Mutual Fund,H1177D39RD,HDFC FMP 1177D March 2018 (1) Series 39- Direct Option - Normal Dividend option,Delisted,F ,10,INF179KB18B2, ,MF,-,-,-,-
541242,HDFC Mutual Fund,H1177D39RQ,HDFC FMP 1177D March 2018 (1) Series 39- Regular Option - Quarterly Dividend option,Delisted,F ,10,INF179KB19B0, ,MF,-,-,-,-
541243,DSP Mutual Fund,D39MS227RG,DSP FMP - Series 227-39M - Reg - Growth Mat Dt 27-May-2021,Delisted,F ,10,INF740KA1FZ3, ,MF,-,-,-,-
541244,DSP Mutual Fund,D39MS227RR,DSP FMP - Series 227-39M - Reg - IDCW-Reg Pay Mat Dt 27-May-2021,Delisted,F ,10,INF740KA1GA4, ,MF,-,-,-,-
541245,DSP Mutual Fund,D39MS227RQ,DSP FMP - Series 227-39M - Reg - IDCW-Qtrly Pay Mat Dt 27-May-2021,Delisted,F ,10,INF740KA1GB2, ,MF,-,-,-,-
541246,DSP Mutual Fund,D39MS227DG,DSP FMP - Series 227-39M - Dir - Growth Mat Dt 27-May-2021,Delisted,F ,10,INF740KA1GC0, ,MF,-,-,-,-
541247,DSP Mutual Fund,D39MS227DR,DSP FMP - Series 227-39M - Dir - IDCW-Reg Pay Mat Dt 27-May-2021,Delisted,F ,10,INF740KA1GD8, ,MF,-,-,-,-
541248,Kotak Mahindra Mutual Fund,KTKFMP223RG,KOTAK FMP Series 223 - 1153 Days - Regular Plan  - Growth Option,Delisted,F ,10,INF174K019V3, ,MF,-,-,-,-
