Sc_code,Sc_name,Sc_group,Sc_type,Open,High,Low,Close,Last Trd Price,Prev close,Previous close Date,no_trades,No of Shares,Turnover,Wt. Avg. Price,2W Avg. Qty,perc_del_qty,date,Total No of Shrs,Free Float No of Shrs,52 W High,52 W Low,FACE_VALUE,Exdate,Purpose,Industry,
800324,SGBJUL28IV,G ,B,9808.00,9808.00,9770.00,9790.50,9790.50,9815.00,6/24/2025 00:00:00,7,95,928860.00,9777.47,32,94.74,6/25/2025 00:00:00,,,9990.00,7200.00,,,,,
800325,SGBAUG28V,G ,B,9800.00,9801.00,9772.00,9800.00,9800.00,9787.52,6/24/2025 00:00:00,21,153,1498493.00,9794.07,147,94.77,6/25/2025 00:00:00,,,9995.00,7400.00,,,,,
800327,SGBSEP28VI,G ,B,9780.00,9800.00,9772.20,9772.20,9772.20,9829.99,6/24/2025 00:00:00,6,27,264267.00,9787.67,39,100.00,6/25/2025 00:00:00,,,9999.90,7302.00,,,,,
800328,SGBOC28VII,G ,B,9900.00,9900.00,9900.00,9900.00,9900.00,9825.00,6/24/2025 00:00:00,1,1,9900.00,9900.00,3,100.00,6/25/2025 00:00:00,,,9944.75,7201.00,,,,,
800331,SGBJAN29IX,G ,B,9785.00,9785.00,9785.00,9785.00,9785.00,9812.05,6/24/2025 00:00:00,1,2,19570.00,9785.00,13,100.00,6/25/2025 00:00:00,,,9990.00,7212.00,,,,,
800340,SGBMAY29I,G ,B,9700.01,9850.00,9700.01,9850.00,9850.00,9790.00,6/24/2025 00:00:00,2,27,262200.00,9711.11,97,100.00,6/25/2025 00:00:00,,,9990.00,7300.00,,,,,
800341,SGBJUN29II,G ,B,9798.00,9798.00,9798.00,9798.00,9798.00,9899.25,6/24/2025 00:00:00,6,13,127374.00,9798.00,8,100.00,6/25/2025 00:00:00,,,9949.00,7200.99,,,,,
800367,SGBJUL29IV,G ,B,9785.00,9895.00,9785.00,9785.00,9785.00,9780.53,6/24/2025 00:00:00,3,13,127315.00,9793.46,34,92.31,6/25/2025 00:00:00,,,9989.99,7000.00,,,,,
800385,SGBAUG29V,G ,B,9900.00,9900.00,9900.00,9900.00,9900.00,9861.58,6/24/2025 00:00:00,2,12,118800.00,9900.00,33,100.00,6/25/2025 00:00:00,,,10094.00,7303.00,,,,,
800386,SGBSEP29VI,G ,B,9755.00,9833.00,9750.00,9830.00,9830.00,9828.90,6/24/2025 00:00:00,9,27,264690.00,9803.33,84,100.00,6/25/2025 00:00:00,,,9960.00,7310.01,,,,,
800432,667GS2035,G ,B,139.00,139.00,139.00,139.00,139.00,126.65,6/24/2025 00:00:00,1,1,139.00,139.00,4,100.00,6/25/2025 00:00:00,,,154.00,86.31,,,,,
800434,SGBNV29VII,G ,B,9899.00,9899.00,9899.00,9899.00,9899.00,9850.00,6/24/2025 00:00:00,1,1,9899.00,9899.00,112,100.00,6/25/2025 00:00:00,,,9974.00,7200.10,,,,,
800437,SGBD29VIII,G ,B,9900.00,9940.00,9900.00,9940.00,9940.00,9801.00,6/24/2025 00:00:00,3,4,39640.00,9910.00,25,100.00,6/25/2025 00:00:00,,,9990.00,7300.00,,,,,
800438,SGBJAN30IX,G ,B,10060.01,10099.99,10009.71,10099.99,10099.99,10060.01,6/24/2025 00:00:00,8,35,352298.00,10065.66,26,88.57,6/25/2025 00:00:00,,,10475.00,7221.00,,,,,
800442,738GS2027,G ,B,103.40,103.40,103.15,103.15,103.15,103.15,6/24/2025 00:00:00,9,2600,268815.00,103.39,5795,96.15,6/25/2025 00:00:00,,,107.70,100.70,,,,,
800443,SGBJUN30,G ,B,9990.00,9990.00,9990.00,9990.00,9990.00,10099.00,6/23/2025 00:00:00,4,30,299700.00,9990.00,38,100.00,6/25/2025 00:00:00,,,10250.00,7321.00,,,,,
800488,SGBAUG30,G ,B,10185.00,10240.00,10051.01,10052.01,10052.01,10185.00,6/24/2025 00:00:00,16,163,1653139.00,10141.96,33,98.16,6/25/2025 00:00:00,,,10425.00,7391.00,,,,,
800517,GS19SEP2058,G ,B,28.90,28.90,28.89,28.89,28.89,32.09,6/24/2025 00:00:00,4,4,115.00,28.75,23,100.00,6/25/2025 00:00:00,,,43.69,16.02,,,,,
800520,726GS2032,G ,B,119.35,119.35,119.00,119.00,119.00,108.50,6/24/2025 00:00:00,2,2,238.00,119.00,604,100.00,6/25/2025 00:00:00,,,125.00,100.45,,,,,
800573,SGBDE30III,G ,B,10200.00,10200.00,10200.00,10200.00,10200.00,10210.00,6/24/2025 00:00:00,1,3,30600.00,10200.00,13,100.00,6/25/2025 00:00:00,,,10219.25,7365.00,,,,,
800575,SGBMAR31IV,G ,B,9911.01,10217.41,9911.01,10217.41,10217.41,10167.50,6/24/2025 00:00:00,4,13,131910.00,10146.92,19,92.31,6/25/2025 00:00:00,,,10217.41,7460.00,,,,,
800580,SGBJUN31I,G ,B,10143.89,10168.70,10013.00,10135.61,10135.61,10143.89,6/24/2025 00:00:00,15,67,676029.00,10089.99,102,89.55,6/25/2025 00:00:00,,,10301.25,7400.00,,,,,
800584,73GS2053,G ,B,104.30,104.30,104.30,104.30,104.30,104.85,6/18/2025 00:00:00,1,20,2086.00,104.30,221,100.00,6/25/2025 00:00:00,,,110.50,102.15,,,,,
800596,SGBSEP31II,G ,B,10340.00,10340.00,10201.00,10315.00,10315.00,10273.12,6/24/2025 00:00:00,13,33,340034.00,10304.06,95,87.88,6/25/2025 00:00:00,,,10345.00,7450.00,,,,,
800603,SGBDE31III,G ,B,10270.00,10299.00,10233.58,10299.00,10299.00,10233.69,6/24/2025 00:00:00,30,202,2076479.00,10279.60,250,84.65,6/25/2025 00:00:00,,,10350.00,7400.00,,,,,
800605,SGBFEB32IV,G ,B,10754.51,10754.51,10625.01,10658.71,10658.71,10719.68,6/24/2025 00:00:00,67,310,3306625.00,10666.53,379,77.42,6/25/2025 00:00:00,,,10999.99,7500.00,,,,,
800608,71GS2034,G ,B,104.60,104.60,104.60,104.60,104.60,104.60,6/23/2025 00:00:00,1,100,10460.00,104.60,17416,100.00,6/25/2025 00:00:00,,,106.00,101.00,,,,,
800655,723GS2039,G ,B,105.50,105.50,105.50,105.50,105.50,105.50,6/18/2025 00:00:00,2,10,1055.00,105.50,239,100.00,6/25/2025 00:00:00,,,108.80,100.00,,,,,
804967,364TB11925,G ,B,98.18,98.18,96.50,96.50,96.50,96.50,4/23/2025 00:00:00,5,100,9661.00,96.61,100,100.00,6/25/2025 00:00:00,,,98.18,92.01,,,,,
805055,91TB240725,G ,B,99.60,99.60,99.60,99.60,99.60,98.36,6/23/2025 00:00:00,1,147,14641.00,99.60,482,100.00,6/25/2025 00:00:00,,,99.60,96.64,,,,,
805058,91TB010825,G ,B,99.06,99.06,99.05,99.05,99.05,99.05,6/20/2025 00:00:00,18,21000,2080052.00,99.05,7066,100.00,6/25/2025 00:00:00,,,99.25,98.00,,,,,
805067,91TB210825,G ,B,98.65,98.65,98.65,98.65,98.65,98.70,6/18/2025 00:00:00,2,100,9865.00,98.65,1373,100.00,6/25/2025 00:00:00,,,100.00,98.00,,,,,
805069,364TB21526,G ,B,93.50,93.50,93.50,93.50,93.50,93.50,6/3/2025 00:00:00,1,100,9350.00,93.50,100,100.00,6/25/2025 00:00:00,,,93.50,93.50,,,,,
805070,91TB280825,G ,B,98.47,98.47,98.47,98.47,98.47,99.60,6/24/2025 00:00:00,3,200,19694.00,98.47,2132,100.00,6/25/2025 00:00:00,,,100.00,98.00,,,,,
805077,182T111225,G ,B,96.16,96.16,96.00,96.00,96.00,96.00,6/24/2025 00:00:00,3,100,9600.00,96.00,133,100.00,6/25/2025 00:00:00,,,97.10,96.00,,,,,
805079,91TB180925,G ,B,98.40,98.51,98.40,98.50,98.50,98.40,6/24/2025 00:00:00,7,700,68941.00,98.49,634,100.00,6/25/2025 00:00:00,,,98.51,98.11,,,,,
810780,601RJ26,G ,B,99.11,99.11,99.11,99.11,99.11,95.00,6/24/2024 00:00:00,1,1,99.00,99.00,1,100.00,6/25/2025 00:00:00,,,99.11,99.11,,,,,
810976,755GJ31,G ,B,99.85,99.85,99.85,99.85,99.85,99.85,6/24/2025 00:00:00,1,100,9985.00,99.85,151,100.00,6/25/2025 00:00:00,,,110.00,85.60,,,,,
890157,AIRTELPP,A ,Q,1461.55,1500.00,1461.55,1492.70,1492.70,1463.30,6/24/2025 00:00:00,635,2116,3142264.00,1485.00,1758,64.08,6/25/2025 00:00:00,392287662,,1589.90,1004.50,5.00,,,,
890197,YARNPP,XT,Q,1.61,1.61,1.61,1.61,1.61,1.69,6/24/2025 00:00:00,20,2365,3807.00,1.61,110329,100.00,6/25/2025 00:00:00,18000000,,16.90,1.61,10.00,,,,
890202,SOLARAPP1,B ,Q,410.00,450.00,400.80,442.50,442.50,397.15,6/24/2025 00:00:00,147,2348,1035432.00,440.98,578,88.20,6/25/2025 00:00:00,11998755,,560.85,201.25,10.00,,,,
890209,UPLPP,A ,Q,424.00,431.00,424.00,426.25,426.25,421.30,6/24/2025 00:00:00,107,1217,519929.00,427.22,1084,85.95,6/25/2025 00:00:00,93825955,,475.00,216.20,2.00,,,,
890211,CALSOFTPP,B ,Q,4.05,4.05,4.05,4.05,4.05,3.86,6/24/2025 00:00:00,3,2330,9436.00,4.05,12177,100.00,6/25/2025 00:00:00,46371318,,4.45,2.31,10.00,,,,
890213,SNLFPP,XT,Q,5.18,5.18,5.18,5.18,5.18,5.45,6/19/2025 00:00:00,3,155,802.00,5.17,314,100.00,6/25/2025 00:00:00,39970000,,7.35,3.93,10.00,,,,
890214,FUSIONPP,A ,Q,129.50,134.00,129.40,132.00,132.00,128.50,6/24/2025 00:00:00,302,26314,3456669.00,131.36,10118,81.46,6/25/2025 00:00:00,61058392,,134.00,71.00,10.00,,,,
890215,GARMENTPP,T ,Q,0.41,0.41,0.41,0.41,0.41,0.43,6/24/2025 00:00:00,15,15325,6283.00,0.41,26010,100.00,6/25/2025 00:00:00,391497795,,0.90,0.41,1.00,,,,
890216,LLOYDSENPP,A ,Q,40.95,41.55,40.16,40.48,40.48,40.00,6/24/2025 00:00:00,1366,195135,7972783.00,40.86,516512,78.74,6/25/2025 00:00:00,308517476,,42.00,35.35,1.00,,,,
935506,736PFCL25,F ,D,1045.00,1045.00,1045.00,1045.00,1045.00,1045.00,6/24/2025 00:00:00,4,39,40755.00,1045.00,165,100.00,6/25/2025 00:00:00,,,1134.79,1001.10,1000.00,,,,
935574,753IRFC30,F ,D,1130.00,1130.00,1130.00,1130.00,1130.00,1130.01,6/24/2025 00:00:00,4,350,395500.00,1130.00,235,100.00,6/25/2025 00:00:00,,,1194.00,1085.20,1000.00,,,,
935576,750IRFC35,F ,D,1209.50,1209.50,1209.50,1209.50,1209.50,1205.00,6/17/2025 00:00:00,4,166,200777.00,1209.50,162,100.00,6/25/2025 00:00:00,,,1242.00,1125.00,1000.00,,,,
935580,739NHAI26,F ,D,1021.00,1021.00,1021.00,1021.00,1021.00,1017.01,6/13/2025 00:00:00,6,50,51050.00,1021.00,283,100.00,6/25/2025 00:00:00,,,1190.00,1000.80,1000.00,,,,
935584,76NHAI31,F ,D,1114.00,1114.50,1110.00,1114.50,1114.50,1114.00,6/24/2025 00:00:00,14,378,420211.00,1111.67,405,95.50,6/25/2025 00:00:00,,,1169.90,1085.00,1000.00,,,,
935616,753IREDA26,F ,D,1039.46,1039.46,1039.46,1039.46,1039.46,1036.00,6/23/2025 00:00:00,1,5,5197.00,1039.40,455,100.00,6/25/2025 00:00:00,,,1090.00,1005.21,1000.00,,,,
935640,727HUDCO26,F ,D,1034.18,1034.18,1034.18,1034.18,1034.18,1032.47,6/24/2025 00:00:00,1,5,5170.00,1034.00,111,100.00,6/25/2025 00:00:00,,,1085.99,1003.10,1000.00,,,,
935666,769NHAI31,F ,D,1151.00,1155.00,1150.15,1154.54,1154.54,1150.00,6/24/2025 00:00:00,15,1639,1891336.00,1153.96,451,95.79,6/25/2025 00:00:00,,,1199.89,1095.00,1000.00,,,,
935672,729HUDCO26,F ,D,1046.00,1047.00,1046.00,1047.00,1047.00,1045.00,6/24/2025 00:00:00,5,261,273121.00,1046.44,115,100.00,6/25/2025 00:00:00,,,1083.90,1005.40,1000.00,,,,
935674,769HUDCO31,F ,D,1141.95,1141.95,1139.32,1139.39,1139.39,1131.00,6/23/2025 00:00:00,10,1200,1367784.00,1139.82,515,100.00,6/25/2025 00:00:00,,,1174.50,1098.60,1000.00,,,,
935680,729IRFC26,F ,D,1045.00,1050.00,1045.00,1050.00,1050.00,1045.66,6/18/2025 00:00:00,2,600,628500.00,1047.50,527,50.00,6/25/2025 00:00:00,,,1099.00,1012.01,1000.00,,,,
935682,764IRFC31,F ,D,1146.35,1146.35,1146.00,1146.00,1146.00,1145.65,6/24/2025 00:00:00,7,350,401106.00,1146.02,210,100.00,6/25/2025 00:00:00,,,1178.00,1090.10,1000.00,,,,
935686,735NABAR31,F ,D,1120.00,1123.00,1120.00,1123.00,1123.00,1115.25,5/28/2025 00:00:00,2,60,67290.00,1121.50,60,50.00,6/25/2025 00:00:00,,,1224.90,1076.10,1000.00,,,,
935688,729NABAR26,F ,D,1026.00,1027.82,1016.11,1016.11,1016.11,1025.84,6/24/2025 00:00:00,5,315,323100.00,1025.71,50,98.41,6/25/2025 00:00:00,,,1088.00,1005.45,1000.00,,,,
935752,9MMFSL26,F ,D,1012.00,1012.00,1011.50,1011.50,1011.50,1010.00,6/24/2025 00:00:00,2,35,35405.00,1011.57,328,100.00,6/25/2025 00:00:00,,,1097.00,1001.00,1000.00,,,,
935788,10NIDO26,F ,D,1074.00,1074.00,1074.00,1074.00,1074.00,1079.80,6/24/2025 00:00:00,1,79,84846.00,1074.00,131,100.00,6/25/2025 00:00:00,,,1085.00,941.00,1000.00,,,,
935856,865SCL26,F ,D,985.00,985.00,984.00,984.00,984.00,965.00,6/17/2025 00:00:00,2,60,59050.00,984.17,191,100.00,6/25/2025 00:00:00,,,1144.00,801.00,1000.00,,,,
935868,915SCL26,F ,D,1030.00,1030.00,1030.00,1030.00,1030.00,1030.00,6/24/2025 00:00:00,1,200,206000.00,1030.00,650,100.00,6/25/2025 00:00:00,,,1100.00,901.10,1000.00,,,,
936048,805MMFSL32,F ,D,1012.00,1012.00,1012.00,1012.00,1012.00,1011.00,6/24/2025 00:00:00,1,50,50600.00,1012.00,264,100.00,6/25/2025 00:00:00,,,1240.00,907.50,1000.00,,,,
936224,975JMFCS28,F ,D,1025.00,1025.10,1025.00,1025.09,1025.09,1022.50,6/24/2025 00:00:00,15,1255,1286385.00,1025.01,343,100.00,6/25/2025 00:00:00,,,1098.95,971.00,1000.00,,,,
936226,934JMFCS28,F ,D,1028.70,1028.70,1028.70,1028.70,1028.70,1010.60,6/20/2025 00:00:00,1,7,7200.00,1028.57,51,100.00,6/25/2025 00:00:00,,,1048.75,918.80,1000.00,,,,
936236,94SFL28,F ,D,1118.00,1118.00,1118.00,1118.00,1118.00,1114.00,6/23/2025 00:00:00,6,28,31304.00,1118.00,19,100.00,6/25/2025 00:00:00,,,1250.00,1010.10,1000.00,,,,
936254,985ECL28,F ,D,1059.80,1079.95,1042.67,1043.01,1043.01,1049.80,6/24/2025 00:00:00,28,3321,3553712.00,1070.07,819,71.27,6/25/2025 00:00:00,,,1184.00,908.00,1000.00,,,,
936278,96SFIL24A,F ,D,998.00,998.00,998.00,998.00,998.00,1000.00,6/23/2025 00:00:00,1,20,19960.00,998.00,68,100.00,6/25/2025 00:00:00,,,1050.00,833.00,1000.00,,,,
936282,92SFIL28,F ,D,995.00,995.00,995.00,995.00,995.00,999.00,6/24/2025 00:00:00,1,167,166165.00,995.00,70,100.00,6/25/2025 00:00:00,,,1009.00,821.00,1000.00,,,,
936294,910TCAP28,F ,D,1112.00,1113.00,1112.00,1113.00,1113.00,1112.00,6/24/2025 00:00:00,3,36,40048.00,1112.44,138,100.00,6/25/2025 00:00:00,,,1143.99,1031.00,1000.00,,,,
936320,935AHFL28,F ,D,968.00,1015.00,968.00,1015.00,1015.00,1019.00,6/13/2025 00:00:00,2,6,5949.00,991.50,11,50.00,6/25/2025 00:00:00,,,1299.00,903.00,1000.00,,,,
936374,MFL25,F ,D,1915.05,1924.74,1915.00,1924.70,1924.70,1921.85,6/24/2025 00:00:00,14,2094,4023812.00,1921.59,568,61.27,6/25/2025 00:00:00,,,1950.00,1715.00,1000.00,,,,
936386,981JMFCS28,F ,D,1040.00,1040.00,1031.00,1034.00,1034.00,1035.00,6/23/2025 00:00:00,5,217,223905.00,1031.82,225,100.00,6/25/2025 00:00:00,,,1112.00,871.00,1000.00,,,,
936398,1015ECL29,F ,D,995.03,998.00,995.00,997.99,997.99,1001.90,6/23/2025 00:00:00,5,253,251994.00,996.02,359,100.00,6/25/2025 00:00:00,,,1280.00,956.12,1000.00,,,,
936412,93MMFSL27,F ,D,1040.00,1050.00,1040.00,1050.00,1050.00,1040.00,6/24/2025 00:00:00,5,25,26142.00,1045.68,356,64.00,6/25/2025 00:00:00,,,1119.99,1011.01,1000.00,,,,
936450,KFLZC26F,F ,D,1782.80,1820.00,1782.80,1820.00,1820.00,1800.00,5/28/2025 00:00:00,2,2,3602.00,1801.00,2,50.00,6/25/2025 00:00:00,,,2026.00,1590.00,1000.00,,,,
936492,MFLZC26,F ,D,1859.00,1859.00,1859.00,1859.00,1859.00,1851.95,6/24/2025 00:00:00,1,25,46475.00,1859.00,107,100.00,6/25/2025 00:00:00,,,2091.00,1650.00,1000.00,,,,
936722,995ECL29A,F ,D,980.00,980.00,980.00,980.00,980.00,978.00,6/23/2025 00:00:00,1,25,24500.00,980.00,190,100.00,6/25/2025 00:00:00,,,999.00,921.00,1000.00,,,,
936975,995ECL29,F ,D,998.00,998.00,995.00,995.00,995.00,975.00,6/24/2025 00:00:00,2,27,26940.00,997.78,157,100.00,6/25/2025 00:00:00,,,998.00,880.00,1000.00,,,,
936977,104ECL29,F ,D,1018.00,1019.00,1018.00,1019.00,1019.00,1009.00,6/23/2025 00:00:00,2,2,2037.00,1018.50,83,50.00,6/25/2025 00:00:00,,,1040.00,903.00,1000.00,,,,
937053,81TCHF28,F ,D,1011.25,1020.00,1010.00,1010.51,1010.51,1049.00,6/17/2025 00:00:00,21,417,421553.00,1010.92,222,95.20,6/25/2025 00:00:00,,,1110.05,1001.00,1000.00,,,,
937057,84TCHF28,F ,D,1045.00,1045.00,1045.00,1045.00,1045.00,1043.01,6/12/2025 00:00:00,1,9,9405.00,1045.00,9,100.00,6/25/2025 00:00:00,,,1090.20,1008.00,1000.00,,,,
937091,98NWFL30,F ,D,1001.00,1001.00,1000.00,1000.00,1000.00,1001.50,6/24/2025 00:00:00,5,160,160005.00,1000.03,582,100.00,6/25/2025 00:00:00,,,1100.00,933.00,1000.00,,,,
937295,915MFL25,F ,D,995.80,995.80,993.00,993.00,993.00,986.80,6/23/2025 00:00:00,4,547,543582.00,993.75,213,100.00,6/25/2025 00:00:00,,,1010.00,960.00,1000.00,,,,
937315,MFOPTIV24,F ,D,1041.00,1044.00,1041.00,1044.00,1044.00,1040.00,6/20/2025 00:00:00,4,250,260400.00,1041.60,521,80.00,6/25/2025 00:00:00,,,1053.75,956.00,1000.00,,,,
937351,MFLII26,F ,D,989.00,989.00,989.00,989.00,989.00,988.00,6/24/2025 00:00:00,3,101,99889.00,989.00,254,100.00,6/25/2025 00:00:00,,,1070.00,949.00,1000.00,,,,
937355,MFLIV26,F ,D,1026.80,1026.80,1026.80,1026.80,1026.80,1025.00,6/20/2025 00:00:00,1,90,92412.00,1026.80,65,100.00,6/25/2025 00:00:00,,,1050.00,902.71,1000.00,,,,
937385,715PFCL36,F ,D,1040.00,1040.00,1034.00,1034.00,1034.00,1040.00,6/24/2025 00:00:00,4,270,279240.00,1034.22,523,100.00,6/25/2025 00:00:00,,,1060.00,855.00,1000.00,,,,
937407,875MFL26,F ,D,985.99,986.25,985.10,986.22,986.22,988.00,6/24/2025 00:00:00,6,556,548046.00,985.69,256,100.00,6/25/2025 00:00:00,,,1005.00,950.00,1000.00,,,,
937451,MFLZC27E,F ,D,1453.65,1453.65,1453.65,1453.65,1453.65,1442.65,6/5/2025 00:00:00,1,32,46516.00,1453.63,32,100.00,6/25/2025 00:00:00,,,1453.65,1200.00,1000.00,,,,
937455,96IIFL28A,F ,D,981.25,982.00,978.00,978.00,978.00,975.00,6/24/2025 00:00:00,3,15,14717.00,981.13,604,100.00,6/25/2025 00:00:00,,,990.00,916.00,1000.00,,,,
937457,IIFLZC28,F ,D,1424.00,1424.00,1423.20,1423.20,1423.20,1421.00,6/23/2025 00:00:00,3,370,526744.00,1423.63,149,100.00,6/25/2025 00:00:00,,,1451.00,1157.00,1000.00,,,,
937495,916EFSL26,F ,D,977.20,977.35,977.20,977.35,977.35,986.80,6/24/2025 00:00:00,7,358,349838.00,977.20,242,100.00,6/25/2025 00:00:00,,,999.99,908.50,1000.00,,,,
937499,EFSLZC26A,F ,D,1428.80,1428.80,1428.80,1428.80,1428.80,1428.80,6/24/2025 00:00:00,1,14,20003.00,1428.79,90,100.00,6/25/2025 00:00:00,,,1659.00,1213.20,1000.00,,,,
937501,930EFSL31,F ,D,910.64,920.00,910.64,920.00,920.00,944.99,6/24/2025 00:00:00,2,26,23798.00,915.31,68,50.00,6/25/2025 00:00:00,,,997.20,852.00,1000.00,,,,
937537,82IGT31,F ,D,1015.10,1015.10,1015.01,1015.01,1015.01,1013.00,6/24/2025 00:00:00,2,28,28421.00,1015.04,113,100.00,6/25/2025 00:00:00,,,1159.80,1007.01,1000.00,,,,
937621,96IIFL28,F ,D,965.00,965.00,965.00,965.00,965.00,966.27,6/23/2025 00:00:00,1,10,9650.00,965.00,265,100.00,6/25/2025 00:00:00,,,985.00,920.50,1000.00,,,,
937631,915EFSL26,F ,D,979.00,979.00,978.25,978.25,978.25,978.20,6/24/2025 00:00:00,5,21,20551.00,978.62,188,100.00,6/25/2025 00:00:00,,,1000.00,900.00,1000.00,,,,
937633,955EFSL26A,F ,D,1040.20,1040.50,1040.20,1040.50,1040.50,1050.00,6/24/2025 00:00:00,3,32,33291.00,1040.34,19,100.00,6/25/2025 00:00:00,,,1053.00,925.30,1000.00,,,,
937639,97EFSL31,F ,D,985.20,985.20,985.20,985.20,985.20,989.00,6/10/2025 00:00:00,1,10,9852.00,985.20,10,100.00,6/25/2025 00:00:00,,,990.00,853.00,1000.00,,,,
937653,MMFLZC28B,F ,D,1273.90,1370.00,1242.05,1370.00,1370.00,1376.00,6/20/2025 00:00:00,7,84,109908.00,1308.43,35,53.57,6/25/2025 00:00:00,,,1376.00,965.20,1000.00,,,,
937687,850SCL25A,F ,D,900.00,939.00,900.00,939.00,939.00,927.24,5/9/2025 00:00:00,2,20,18390.00,919.50,20,50.00,6/25/2025 00:00:00,,,955.00,825.21,1000.00,,,,
937721,842IIFL26,F ,D,989.00,989.00,989.00,989.00,989.00,989.00,6/20/2025 00:00:00,2,62,61318.00,989.00,71,100.00,6/25/2025 00:00:00,,,1050.00,927.80,1000.00,,,,
937799,915EFSL26A,F ,D,973.00,976.20,973.00,973.50,973.50,970.00,6/20/2025 00:00:00,13,375,365543.00,974.78,287,100.00,6/25/2025 00:00:00,,,990.00,918.00,1000.00,,,,
937933,925KFIL25,F ,D,987.00,987.00,987.00,987.00,987.00,986.00,5/16/2025 00:00:00,1,6,5922.00,987.00,6,100.00,6/25/2025 00:00:00,,,987.00,950.00,1000.00,,,,
937999,915NIDO27,F ,D,960.02,960.02,960.02,960.02,960.02,960.97,6/24/2025 00:00:00,1,25,24000.00,960.00,160,100.00,6/25/2025 00:00:00,,,1020.00,919.00,1000.00,,,,
938005,930NIDO32,F ,D,920.00,920.00,920.00,920.00,920.00,922.00,6/24/2025 00:00:00,4,458,421360.00,920.00,123,100.00,6/25/2025 00:00:00,,,1074.25,852.00,1000.00,,,,
938007,970NIDO32,F ,D,920.30,939.00,920.20,931.71,931.71,949.00,6/12/2025 00:00:00,8,217,200790.00,925.30,118,65.44,6/25/2025 00:00:00,,,1000.00,836.01,1000.00,,,,
938015,MFLIV27D,F ,D,999.00,999.00,999.00,999.00,999.00,975.00,6/23/2025 00:00:00,2,490,489510.00,999.00,445,100.00,6/25/2025 00:00:00,,,1020.00,940.00,1000.00,,,,
938067,MFLII27,F ,D,969.85,969.85,969.85,969.85,969.85,965.00,6/24/2025 00:00:00,1,2,1939.00,969.50,259,100.00,6/25/2025 00:00:00,,,1015.00,917.00,1000.00,,,,
938093,IML28C,F ,D,1080.00,1500.00,1080.00,1500.00,1500.00,1342.00,6/24/2025 00:00:00,2,532,686280.00,1290.00,315,50.00,6/25/2025 00:00:00,,,1500.00,935.20,1000.00,,,,
938099,88NWIL25,F ,D,997.00,997.00,997.00,997.00,997.00,994.68,6/20/2025 00:00:00,1,200,199400.00,997.00,1076,100.00,6/25/2025 00:00:00,,,1006.33,960.50,1000.00,,,,
938103,NWIL25,F ,D,1287.35,1287.35,1287.35,1287.35,1287.35,1278.33,6/23/2025 00:00:00,5,135,173792.00,1287.35,723,100.00,6/25/2025 00:00:00,,,1515.00,1125.00,1000.00,,,,
938107,955NWIL27,F ,D,1065.00,1065.00,1065.00,1065.00,1065.00,1065.00,6/24/2025 00:00:00,4,392,417480.00,1065.00,792,100.00,6/25/2025 00:00:00,,,1090.00,905.00,1000.00,,,,
938111,953NWIL32,F ,D,985.00,991.00,985.00,991.00,991.00,989.22,6/23/2025 00:00:00,7,340,335428.00,986.55,622,100.00,6/25/2025 00:00:00,,,1010.00,882.00,1000.00,,,,
938196,1050KLM27,F ,D,995.00,995.00,995.00,995.00,995.00,995.00,6/24/2025 00:00:00,1,20,19900.00,995.00,68,100.00,6/25/2025 00:00:00,,,1005.00,963.00,1000.00,,,,
938206,89EFSL25,F ,D,995.00,995.00,990.00,990.21,990.21,995.00,6/24/2025 00:00:00,10,550,546101.00,992.91,163,100.00,6/25/2025 00:00:00,,,1000.55,903.00,1000.00,,,,
938210,EFSL25,F ,D,1235.00,1250.00,1235.00,1250.00,1250.00,1255.00,6/24/2025 00:00:00,5,155,193380.00,1247.61,48,87.10,6/25/2025 00:00:00,,,1255.00,1075.00,1000.00,,,,
938226,79NHIT47,F ,D,418.00,418.00,418.00,418.00,418.00,414.00,6/16/2025 00:00:00,1,35,14630.00,418.00,22,100.00,6/25/2025 00:00:00,,,438.00,400.16,400.00,,,,
938274,960CAGL25,F ,D,1007.00,1007.00,1002.00,1002.00,1002.00,1011.00,5/27/2025 00:00:00,2,138,138296.00,1002.14,138,100.00,6/25/2025 00:00:00,,,1019.00,950.00,1000.00,,,,
938276,CAGL25A,F ,D,1268.64,1268.64,1263.00,1263.00,1263.00,1259.79,5/30/2025 00:00:00,2,110,139369.00,1266.99,110,100.00,6/25/2025 00:00:00,,,1349.46,1185.00,1000.00,,,,
938278,10CAGL27,F ,D,1025.00,1025.00,1015.00,1020.00,1020.00,1028.00,6/19/2025 00:00:00,5,30,30600.00,1020.00,35,100.00,6/25/2025 00:00:00,,,1150.00,989.40,1000.00,,,,
938308,955SCL25,F ,D,380.00,380.00,380.00,380.00,380.00,475.00,6/19/2025 00:00:00,2,25,9500.00,380.00,25,100.00,6/25/2025 00:00:00,,,710.10,380.00,334.00,,,,
938330,115CCIL28,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,6/19/2025 00:00:00,2,664,664000.00,1000.00,247,100.00,6/25/2025 00:00:00,,,1049.90,850.00,1000.00,,,,
938348,95KFL27,F ,D,985.00,985.00,985.00,985.00,985.00,985.00,6/23/2025 00:00:00,3,709,698365.00,985.00,554,100.00,6/25/2025 00:00:00,,,990.00,950.00,1000.00,,,,
